lat,longi,address,typeOf,classOf
-23.486749,-46.431785,"SILVEIRA PIRES,R,265",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.497448,-46.654057,"JOSE RANGEL DE CAMARGO,R,500",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.634069,-46.755233,"MELO COUTINHO,R,260",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.744501,-46.668441,"FILINTO MILANEZ,R,26",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.59581,-46.545744,"NOGUEIRA DE NORONHA,DR,R,322",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.512525,-46.41321,"JOSE PESSOTA,R,80",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.656634,-46.755453,"MANUEL BORDALO PINHEIRO,R,100",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.565628,-46.408548,"INACIO PINTO LIMA,R,35",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.530138,-46.397431,"TRAVESSA A�?�UCENA DO BREJO,16B (RUA MARILIA)",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.602665,-46.404329,"LUIS BORDESE,R,63",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.775572,-46.722349,"SADAMU INOUE,AV,185",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.413288,-46.750228,"PAVAO,R,36 A",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.61551,-46.417482,"PEDRO ROMAZZANI, R,03",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.549916,-46.639666,"BANDEIRA, PRACA DA, 15",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.603574,-46.532173,"JOSE ESPINHARAS,R,S,400",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.60444,-46.520449,"CASA GRANDE,ESTRADA,DA,1258",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.626059,-46.45816,"CINIRA POLONIO,R,33",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.598904,-46.483161,"ANGELO CANDIA,R,1058",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.656814,-46.613876,"ATILIO SELVA,R,10",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.590488,-46.608586,"VICENTE DA COSTA,R,289",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.61334,-46.593417,"ESTRADA DAS LAGRIMAS,1403",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.614844,-46.510233,"PALMEIRA BACARA,R,36",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.646948,-46.701438,"ITU,CONDE,R,359",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.495471,-46.749595,"FABIO DE ALMEIDA MAGALH+ES,R,494",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.630863,-46.457302,"BANDEIRA DO ARACAMBI,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.61621,-46.49547,"EDGAR LOURENCO PINTO,SGTO,R,116",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.550525,-46.627859,"FREDERICO ALVARENGA,R,259",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.742904,-46.71082,"CARLOS OBERHUBER,AV,659",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.603931,-46.653925,"INDIANOPOLIS,AV,650",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.454234,-46.698956,"EUVALDO AUGUSTO FREIRE,R,20",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.509507,-46.446369,"MARIA SANTANA,AV,101",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.492071,-46.458194,"FIDELIS MOTA,FREI,R, 1001",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.688703,-46.765667,"CARMELO CALI,R,26",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.522284,-46.388881,"CONJUNTO DA PAZ,R, 39 H",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.55906,-46.459734,"CACHOEIRA DA ILHA,R,355",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.60548,-46.503148,"VILANOVA ARTIGAS,ARQ,AV,1071",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.503504,-46.470226,"ARRAIAL DE SANTA BARBARA, R,996",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.510474,-46.550313,"GABRIELA MISTRAL,AV,1168",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.612577,-46.694183,"CHARLES COULOMB,R., 80",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.678589,-46.639702,"CUPEC�?�, AV.5185",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.478834,-46.41987,"KUMAKI AOKI, AV., 785",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.495949,-46.567861,"BALTHAZAR FIDELIS, R., 258",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.699031,-46.639726,"PROF. CARDOZO DE MELLO NETOAV., 674",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.486013,-46.392103,"RIO MANUEL ALVES, R., 57",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.6982,-46.646722,"DOS ANIQUIS, R., 3",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.685019,-46.661045,"EDUARDO PEREIRA RAMOS, AV., 810",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.434929,-46.717684,"ELISIO TEIXEIRA LEITE,AV,7703",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.485842,-46.459925,"GRAZIELE BALDAK GOMES,R, 36",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.490672,-46.454984,"ADAO MANOEL DA SILVA,R, 16",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.448621,-46.609796,"ANTONIO JOAQUIM DE OLIVEIRA, R,220",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.513577,-46.719668,"BARTOLOMEU PAES,R,686",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.572685,-46.515396,"JOAO DE OLIVEIRA MELLO,CEL,R,440",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.690747,-46.670051,"BATISTA MACIEL, AV,430",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.534317,-46.536027,"ANTONIO LIDORIO DA SILVA,R,265",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.680111,-46.685959,"JULIETA DE ARAUJO ALMEIDA,R,44",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.504804,-46.670111,"MANDAQUI,AV,197",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.586843,-46.770013,"JACINTO DE MORAIS,R,22",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.604588,-46.554629,"SAO JANUARIO,DE,CDE,PCA,91",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.728514,-46.78582,"ESTRADA M' BOI MIRIM,10020",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.659805,-46.65001,"ARTUR NUNES DA SILVA,R,",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.549185,-46.448219,"IPOPOCA,R,61",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.538357,-46.407177,"ESTRADA DO LAGEADO VELHO,76",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.489373,-46.491096,"CACULE,R,79",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.670825,-46.642993,"ROLANDO CURTIS,R,701",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.672783,-46.664681,"HERMENEGILDO MARTINI,R,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.560235,-46.423256,"ALDEIA MARIA,R,258",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.502031,-46.421841,"PEDRO MEIRA,R,1",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.642548,-46.740777,"ISAIAS BRANCO DE ARAUJO,TTE,R,101",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.629079,-46.604422,"NOSSA SENHORA DAS MERCES,R,1315",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.464566,-46.661585,"CHEN FERRAZ FALCAO,R,50",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.490425,-46.59092,"MARCOS SIMIONE,PE,R,390",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.480948,-46.667451,"JOAO DOS STOS ABREU,AV, 650",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.52665,-46.52737,"MARIA CARLOTA,R., 631",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.560875,-46.552514,"ACURUI,R,720",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.569674,-46.534195,"NOSSA SENHORA DAS DORES,R,350",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.566679,-46.545915,"MARQUES DE NAZARE,PCA111",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.523064,-46.508335,"MADALENA JULIA,R,60",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.702631,-46.635644,"VALENTINO FIORAVANTI,R,416",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.579027,-46.527859,"TERESINHA,R,123",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.515717,-46.605055,"JOAO VENTURA BATISTA,R,615",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.537243,-46.513933,"JOAO MARCHIORI,R,59",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.603332,-46.623059,"LUCIO DE SOUSA,D,R,372",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.589285,-46.534388,"AYRES QUARESMA,R,11",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.677002,-46.651288,"CATARINA,GABRIELLI,R,150",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.677002,-46.651288,"NESTOR SAMPAIO PENTEADO, DR,R,184",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.531524,-46.700665,"CATAO,R,1266",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.49283,-46.600559,"ORLANDO RIBEIRO DANTAS,R,154",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.502081,-46.449464,"EPIDO FELICIANO,R,165",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.513602,-46.746095,"PAUVA,R,721",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.673525,-46.658855,"LUIS VIVES,R,85",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.500446,-46.596522,"ANGELINA,AV,518",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.454991,-46.716065,"MONTERONE,CDE,R,40",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.495068,-46.745097,"JOAQUIM OLIVEIRA FREITAS,R,1397",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.499486,-46.590132,"ANDRE DA FONSECA,R,70",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.536376,-46.527135,"MARCONDES DE BRITO,R,1304",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.491895,-46.584769,"EURICO SODRE,R,353",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.688536,-46.649198,"RAINHA DAS MISSOES,R,53",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.633637,-46.61194,"GIOVANNI DI BALBUCCIO,R,250",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.533676,-46.442459,"PAULINO SERQUEIRA,R,01",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.47729,-46.587692,"CAMPINOPOLIS,PCA,125",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.515708,-46.426226,"NARCEJA,R,51",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.450982,-46.572139,"ALPHEU LUIZ GASPARINI,116",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.54242,-46.74426,"SALATIEL DE CAMPOS,R,222",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.546069,-46.531535,"HAROLDO DALTRO,PCA,461",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.578303,-46.509644,"EDGAR MAGALHAES NORONHA,DR,R,200",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.573518,-46.55862,"JOAO FIALHO DE CARVALHO,R,35",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.494362,-46.684871,"FRANCISCO LOTUFO,R,24",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.466366,-46.68018,"URUPEVA,R,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.487266,-46.713005,"MANUEL D'ELBOUX,D,R,76",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.501676,-46.760927,"CAMILO CASTELO BRANCO,R,10",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.48195,-46.746584,"RIBEIRAO VERMELHO,R,501",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.514694,-46.432914,"REAL HORTO,R,115",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.476226,-46.703023,"ANTONIO GENELE,R,30",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.581804,-46.582361,"CENTENARIO DE V PRUDENTE,PCA,108",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.48197,-46.677598,"VICENTE JORGE,R,80",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.529659,-46.4585,"CATARINA LOPES,R,450",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.617033,-46.506574,"BERNARDINO FERRAZ,R,54",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.528052,-46.694718,"VESPASIANO,R, 679",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.491857,-46.57278,"FRANCISCO FRANCO MACHADO,R,150",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.524747,-46.445444,"VITOR JOSE DE CASTRO,R,84",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.548776,-46.560548,"ANTONIO CAMARDO, R,678",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.597378,-46.734262,"ABRAHAO CALIL REZEK,R,91",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.652877,-46.652022,"BELMIRO ZANETTI ESTEVES,R,181",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.492659,-46.671045,"DARIO RIBEIRO,PROF,R,670",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.458291,-46.695984,"DOMINGOS FRANCISCO DE MEDEIROS,R,70",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.476515,-46.711049,"MANOEL GOMES,MONS,R,624",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.853765,-46.707563,"ARARAS,DAS,R,49",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.786468,-46.684137,"HENRIQUE MUZZIO, R,152",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.682616,-46.711078,"CLARA MANTELLI,AV,185",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.873605,-46.655725,"JOAO LANGE,R,153 ANTIGA ESTR. BARRAGEM A VARGIN",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.633112,-46.588591,"COLOMBO FLORENCE,R,241",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.399045,-46.751334,"PRESIDENTE VARGAS,R,1",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.59618,-46.594406,"ANTONIO FREDERICO,R,117",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.552513,-46.524187,"JACI BARBOSA,DR,R,280",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.467293,-46.658344,"SETE DE DEZEMBRO, R. 73",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.785307,-46.719643,"AMADO BENEDITO VILAS BOAS,R,616",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.763328,-46.707003,"MARTA MARIA BERNARDES, PROF,AV, 246",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.840213,-46.735897,"ALICE BASTIDE,R,290",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.490014,-46.503551,"BELEM SANTOS,R,8",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.552649,-46.514591,"MUAN�?�, R., 214",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.616614,-46.745285,"ANDRE DE ANDRADE,S/N",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.508741,-46.663549,"MOURAO VIEIRA,R,11",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.468318,-46.60283,"PAULO CESAR,R,60",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.671592,-46.74558,"HUMBERTO DE ALMEIDA,R,279",UNIDADE BASICA DE SAUDE,UBS/POSTO DE SAUDE/CENTRO DE SAUDE
-23.596083,-46.641011,"MARSELHESA, R., 500",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.595052,-46.641129,"DIOGO DE FARIA, r., 508",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.565622,-46.621428,"LINS DE VASCONCELOS,AV,356",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.639392,-46.653221,"ORLANDO MURGEL,R,161",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.531254,-46.545351,"ANGELO ZANCHI,MAJOR,R,725",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.566874,-46.659242,"NOVE DE JULHO,AV,3134",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.640075,-46.641158,"ARMANDO DE ARRUDA PEREIRA,AV,ENG.1474",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.640075,-46.641158,"ARMANDO DE ARRUDA PEREIRA,ENG,AV,1478",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.48714,-46.626863,"VOLUNTARIOS DA PATRIA,R, 3693",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.492367,-46.617694,"CARLOS CAMARGO ARANHA,R,10",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.529473,-46.678156,"VENANCIO AIRES,R,52",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.529551,-46.696785,"MARCELINA,R,470",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.552224,-46.65041,"CANECA,FREI, 351",UNIDADE DE APOIO DIAGNOSE E TERAPIA,APOIO DIAGNOSTICO
-23.484349,-46.63087,"VOLUNTARIOS DA PATRIA,4301",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.655083,-46.671273,"SEBASTIAO ANDRADE BONANI,R,340",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.587114,-46.608202,"XAVIER DE ALMEIDA,R,210",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.462448,-46.623105,"JOSE VICENTE,DR,R,39",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.555505,-46.603666,"MARINA CRESPI,R,91",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.641851,-46.709954,"BRAGANCA PAULISTA,R,71",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.531575,-46.651898,"VITORINO CARMILO,R,599",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
-23.551447,-46.432853,"JOAO BATISTA CONTI,PROF,AV,331",SUPERVISAO DE VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE
-23.503837,-46.610494,"JOSE PEREIRA JORGE,R,305",UNIDADE DE REFERENCIA SAUDE DO IDOSO,AMBULATORIOS ESPECIALIZADOS
